mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__reg_lambda,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.8038507302602133,0.08640627234823112,0.06283195813496907,0.0035498361505145017,1.0,0.05,3,400,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.941861301064143,0.9243315754041332,0.9311060119157069,0.9324329627946609,0.007217729070613515,48
1.2696059544881184,0.0774759519938465,0.060504913330078125,0.0012440066890808776,1.0,0.05,3,400,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9411927396698277,0.927289543113314,0.9329408898474199,0.9338077242101872,0.005708956120670954,40
0.8503934542338053,0.019310431735569136,0.0781248410542806,0.007298605959514465,1.0,0.05,3,400,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9423383250405579,0.9243020693064788,0.9308195723682011,0.9324866555717458,0.007457032699938633,47
0.7519896030426025,0.041625776314464236,0.0561837355295817,0.0016939080743119197,1.0,0.05,4,200,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9413274619947876,0.9275336187422731,0.9327165840471159,0.9338592215947256,0.005688980186444666,38
0.5219387213389078,0.03527388393323228,0.054853598276774086,0.002155013581190427,1.0,0.05,4,200,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.9382936102998559,0.9257940967886217,0.9293238287528524,0.9311371786137767,0.005261535757613452,56
0.737030029296875,0.031072332569285772,0.0578454335530599,0.0024427908608000842,1.0,0.05,4,200,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9413286502843132,0.9257720229573791,0.9315564815829181,0.9328857182748701,0.006420141020502157,44
0.5166200796763102,0.01761618702091783,0.05418721834818522,0.001880648616654684,1.0,0.05,4,200,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9389493975817714,0.9247668832478648,0.9297960749606499,0.9311707852634287,0.005871019191491445,54
1.447131077448527,0.02484686569519487,0.0794540246327718,0.005171699294940519,1.0,0.05,4,400,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9464041319203382,0.9352587164505635,0.9422395470003891,0.9413007984570969,0.004598261129247561,18
0.9843675295511881,0.0763380702168158,0.08011953035990398,0.007114526775865363,1.0,0.05,4,400,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.948013670082702,0.9332298563655057,0.9387343415153172,0.9399926226545082,0.006100696166565652,29
1.4295111497243245,0.044730829072661765,0.08144934972127278,0.007298689225891027,1.0,0.05,4,400,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9465174650338379,0.9351730967415011,0.9412097321663884,0.9409667646472425,0.004634504497035577,21
0.9561104774475098,0.014159275393501007,0.0797869364420573,0.005085339577859178,1.0,0.05,4,400,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.05, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9471444362947589,0.9323779699893999,0.9392122362455876,0.9395782141765822,0.00603393661834497,31
0.7064443429311117,0.02416097817307512,0.04820442199707031,0.0012436879033719166,1.0,0.1,3,200,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9418342674774367,0.9286637691728319,0.9339348811573168,0.9348109726025284,0.005412402951442755,33
0.47439829508463544,0.00463042031042195,0.04920220375061035,0.002048776893648804,1.0,0.1,3,200,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.9401757123721437,0.9254058351912761,0.9312719001020152,0.932284482555145,0.006072139128992814,49
0.7058336734771729,0.02360139798478851,0.05388538042704264,0.004477102400787279,1.0,0.1,3,200,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9414624813921287,0.9277103580375428,0.933899280601205,0.9343573733436253,0.005623617513690574,34
0.5116318066914877,0.02365731012452022,0.054742018381754555,0.010000146161686027,1.0,0.1,3,200,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9403587089590791,0.9241922947315786,0.9308564364096029,0.9318024800334203,0.006633726260426436,52
1.2684281667073567,0.024325892870099043,0.0718083381652832,0.00354932259699854,1.0,0.1,3,400,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.947134632906173,0.93834370159272,0.9415431436376158,0.9423404927121696,0.003632899897646586,9
0.809366782506307,0.02116568629168699,0.06478277842203777,0.003554344738766121,1.0,0.1,3,400,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.9479753477455028,0.9360087807768296,0.9397173330709248,0.9412338205310857,0.0050016318614731214,20
1.3382404645284016,0.0430079500299331,0.06216764450073242,0.001695435313654512,1.0,0.1,3,400,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9467389324941633,0.9372392668039455,0.9422490603013961,0.9420757531998349,0.0038801579495396634,11
0.8503305912017822,0.005705624902991869,0.06515940030415852,0.005235160900596124,1.0,0.1,3,400,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9477244701194202,0.934533029958128,0.93948633823085,0.9405812794361328,0.005440753352524342,23
0.8212699095408121,0.0415259760855572,0.06682165463765462,0.0057000723983059816,1.0,0.1,4,200,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9481363609762155,0.9353254582029404,0.9423600983615866,0.9419406391802475,0.0052384327790019804,12
0.5373396873474121,0.017875037527061634,0.05352425575256348,0.001243560408869475,1.0,0.1,4,200,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.9476406957078684,0.932419293390649,0.9401800659777153,0.9400800183587442,0.006214514154794352,28
0.7795818646748861,0.009782755860477884,0.056183179219563804,0.003082720852336777,1.0,0.1,4,200,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9471493379890518,0.9348263071907326,0.9420369434180071,0.9413375295325972,0.005055106781029069,17
0.5385603904724121,0.027829508074527463,0.06449429194132487,0.009850981537086983,1.0,0.1,4,200,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 200, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9488750314525383,0.9329831051206383,0.9393860026342925,0.9404147130691564,0.00652850235524872,25
1.2134214242299397,0.03717720345583425,0.04487999280293783,0.0028204109082305396,1.0,0.1,4,400,0.5,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 0.8}",0.9497224304204493,0.939465230594241,0.9466925894209418,0.9452934168118774,0.004302774303567338,3
0.851390520731608,0.03464742414475523,0.06183497111002604,0.0042309254467920165,1.0,0.1,4,400,0.5,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 0.5, 'model__subsample': 1.0}",0.9514720382106379,0.9390646314346518,0.9470717093306009,0.9458694596586302,0.005136145697019086,1
1.140616496404012,0.005421553159036849,0.041223764419555664,0.004770929715291237,1.0,0.1,4,400,1.0,0.8,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 0.8}",0.9490849130899894,0.9384471587411701,0.9462403360097916,0.9445908026136504,0.004496752510808582,7
0.7460046609242758,0.03931612471265236,0.048537492752075195,0.0028597230011050447,1.0,0.1,4,400,1.0,1.0,"{'model__colsample_bytree': 1.0, 'model__learning_rate': 0.1, 'model__max_depth': 4, 'model__n_estimators': 400, 'model__reg_lambda': 1.0, 'model__subsample': 1.0}",0.9517110329414651,0.9391591698634083,0.9455635538303448,0.945477918878406,0.005124634405907503,2
